iter	RMSE
2907	0.04247527672
2908	0.04246897472
2909	0.04245410224
2910	0.04244776708
2911	0.04243416279
2912	0.04243024853
2913	0.04242022105
2914	0.04240753063
2915	0.04240087977
2916	0.04238587296
2917	0.04237200282
2918	0.04236430567
2919	0.04236333193
2920	0.04234769652
2921	0.0423348033
2922	0.04232322201
2923	0.04231260505
2924	0.04230706036
2925	0.04229301325
2926	0.04227635274
2927	0.04225893705
2928	0.04224452221
2929	0.04223835918
2930	0.04223127867
2931	0.04221577228
2932	0.04219646376
2933	0.04218478896
2934	0.04216455096
2935	0.04215291731
2936	0.04213968663
2937	0.04211904171
2938	0.0421047408
2939	0.04208955201
2940	0.04206596289
2941	0.04204968369
2942	0.0420484838
2943	0.04203904484
2944	0.04202128402
2945	0.04201417211
2946	0.04201323507
2947	0.041994276
2948	0.04196653763
2949	0.04195951628
2950	0.04193948908
2951	0.04192070464
2952	0.04190849453
2953	0.04190572228
2954	0.04189536345
2955	0.04189246334
2956	0.04188152756
2957	0.04186318156
2958	0.04184669171
2959	0.04184117386
2960	0.04183401031
2961	0.04182289196
2962	0.04182205468
2963	0.04180268979
2964	0.04179053013
2965	0.04176668798
2966	0.04174955075
2967	0.04173853283
2968	0.04173010279
2969	0.04170869765
2970	0.04169774406
2971	0.04167853369
2972	0.04166082683
2973	0.04165335262
2974	0.04163908309
2975	0.04162795218
2976	0.04160363758
2977	0.04158667057
2978	0.04157655005
2979	0.04156182736
2980	0.04154815286
2981	0.04153275567
2982	0.04151381422
2983	0.04149248336
2984	0.04148427709
2985	0.04147232605
2986	0.04145966301
2987	0.04145065708
2988	0.04143606646
2989	0.04141783418
2990	0.04139946699
2991	0.04139190778
2992	0.04137687234
2993	0.04135991655
2994	0.04135883535
2995	0.04134771005
2996	0.04133450076
2997	0.04132130805
2998	0.04130694429
2999	0.04129570808
3000	0.04128617265
3001	0.04127759473
3002	0.04127652992
3003	0.04126867508
3004	0.04125094556
3005	0.04123648871
3006	0.04121853293
3007	0.04119982265
3008	0.04118979271
3009	0.04117723509
3010	0.04117100831
3011	0.04116003156
3012	0.04114241878
3013	0.04112981574
3014	0.04110728842
3015	0.04110312195
3016	0.04108510273
3017	0.0410767781
3018	0.04105824272
3019	0.04105013087
3020	0.04103914925
3021	0.04102759502
3022	0.04102664125
3023	0.04101424602
3024	0.04100557527
3025	0.04100459072
3026	0.04099525995
3027	0.04098041699
3028	0.04096128884
3029	0.04094450234
3030	0.04093004021
3031	0.04091490191
3032	0.04091212571
3033	0.04090125298
3034	0.0408905401
3035	0.04087290473
3036	0.04085941961
3037	0.04085029208
3038	0.0408338132
3039	0.04081567749
3040	0.04081016533
3041	0.04078796966
3042	0.04076981633
3043	0.04076033567
3044	0.04073886955
3045	0.04072493921
3046	0.04072416559
3047	0.04071937243
3048	0.04070363051
3049	0.04068307186
3050	0.04067965638
3051	0.04066195685
3052	0.04064298262
3053	0.04063134873
3054	0.04061051375
3055	0.0406028095
3056	0.04060196283
3057	0.04058907859
3058	0.04056942237
3059	0.0405593424
3060	0.04055852155
3061	0.0405386773
3062	0.0405347874
3063	0.04051533829
3064	0.04050181074
3065	0.04048858957
3066	0.04048634711
3067	0.04047112227
3068	0.04046721784
3069	0.04046379908
3070	0.04045608868
3071	0.04044160834
3072	0.04042991909
3073	0.04042317583
3074	0.04040751329
3075	0.04040388732
3076	0.0403899808
3077	0.04037547806
3078	0.04035952351
3079	0.04034675195
3080	0.04034445273
3081	0.0403252124
3082	0.04031410748
3083	0.0403008907
3084	0.04028840463
3085	0.04027375533
3086	0.04026292495
3087	0.04025172727
3088	0.04024256153
3089	0.04023328265
3090	0.04022061543
3091	0.04021986144
3092	0.04020746409
3093	0.04018959201
3094	0.04017267573
3095	0.04015758789
3096	0.04013685473
3097	0.04011508253
3098	0.04011113346
3099	0.04009478251
3100	0.04008510963
3101	0.04007123631
3102	0.04005447959
3103	0.04004822567
3104	0.04004746971
3105	0.04003963885
3106	0.04002897751
3107	0.04001403021
3108	0.03999313153
3109	0.03998580449
3110	0.03997318053
3111	0.03996188159
3112	0.03995848723
3113	0.03993902029
3114	0.03993050753
3115	0.03991561782
3116	0.03989780962
3117	0.03988745461
3118	0.03987574667
3119	0.03986018122
3120	0.03984549144
3121	0.03983681941
3122	0.03982133685
3123	0.03981189368
3124	0.03981101023
3125	0.03979948685
3126	0.03978237954
3127	0.03976478995
3128	0.03974592267
3129	0.03972762557
3130	0.03971649777
3131	0.03970656624
3132	0.03969226164
3133	0.03968209735
3134	0.03966168474
3135	0.03964589153
3136	0.03962949248
3137	0.03960844028
3138	0.03959509523
3139	0.03959030081
3140	0.03957521026
3141	0.03956003974
3142	0.03954350637
3143	0.03952708563
3144	0.03951747313
3145	0.03950850991
3146	0.03950228535
3147	0.03949422319
3148	0.03949073274
3149	0.03948212683
3150	0.03946952728
3151	0.03946306083
3152	0.03945451222
3153	0.03945377634
3154	0.03944144324
3155	0.0394309876
3156	0.03942140748
3157	0.03940039759
3158	0.03939485588
3159	0.03938678936
3160	0.03938291984
3161	0.03936815321
3162	0.03936392314
3163	0.03934720736
3164	0.03933265952
3165	0.03931085071
3166	0.0392955374
3167	0.0392773573
3168	0.03926363344
3169	0.03925351397
3170	0.03924620128
3171	0.03924020358
3172	0.03922608707
3173	0.03921232821
3174	0.03919383922
3175	0.03917326878
3176	0.03916191483
3177	0.03914795614
3178	0.03912935641
3179	0.03910844192
3180	0.03910011984
3181	0.03909289765
3182	0.03908029092
3183	0.03907741853
3184	0.03906448085
3185	0.03905793597
3186	0.03904800942
3187	0.03903994357
3188	0.03902356089
3189	0.03901556125
3190	0.03900177835
3191	0.03899127882
3192	0.03898030509
3193	0.03897186253
3194	0.03895984459
3195	0.03894969956
3196	0.03893886162
3197	0.03892839349
3198	0.03891043105
3199	0.03889152894
3200	0.03888505121
3201	0.03887015913
3202	0.0388669562
3203	0.03885939176
3204	0.03885208298
3205	0.03884193601
3206	0.03883054378
3207	0.03880997878
3208	0.03880286403
3209	0.03879567174
3210	0.03878605839
3211	0.03877643735
3212	0.03877161711
3213	0.03875597189
3214	0.03874053208
3215	0.03873971
3216	0.03873075562
3217	0.0387241324
3218	0.03870714617
3219	0.03869676479
3220	0.03867734952
3221	0.03866518076
3222	0.03866427923
3223	0.03864518784
3224	0.03862831623
3225	0.03861428647
3226	0.03860538205
3227	0.03859924858
3228	0.03857384288
3229	0.03856292097
3230	0.03854308443
3231	0.03852983508
3232	0.03851476564
3233	0.0384965315
3234	0.03849049889
3235	0.03847543419
3236	0.03846481167
3237	0.03844804861
3238	0.03843229183
3239	0.03841497176
3240	0.03840788842
3241	0.03839171708
3242	0.03838588328
3243	0.0383739828
3244	0.0383590204
3245	0.03834038514
3246	0.03832616297
3247	0.03831520889
3248	0.03829536175
3249	0.03828747344
3250	0.03827856214
3251	0.03826389864
3252	0.03825019625
3253	0.03823519159
3254	0.03822665628
3255	0.03821198264
3256	0.03819713567
3257	0.0381778695
3258	0.03816583432
3259	0.03816207877
3260	0.0381510989
3261	0.03813918972
3262	0.03813229175
3263	0.03812163074
3264	0.03811850013
3265	0.03810501659
3266	0.03809227604
3267	0.03808013056
3268	0.03806707006
3269	0.03805651088
3270	0.0380392343
3271	0.03802826264
3272	0.03801370356
3273	0.03800537756
3274	0.0379972713
3275	0.03798752803
3276	0.03797335281
3277	0.03796226516
3278	0.03795279616
3279	0.03793848098
3280	0.03792646702
3281	0.03790960293
3282	0.03789971736
3283	0.03788347281
3284	0.03786913435
3285	0.03785174432
3286	0.03783596777
3287	0.03781448431
3288	0.03780007834
3289	0.03779311348
3290	0.03779022836
3291	0.0377880916
3292	0.03777960913
3293	0.03776626823
3294	0.03775241706
3295	0.0377362309
3296	0.03772230417
3297	0.03770785006
3298	0.03770339881
3299	0.03769903382
3300	0.03768735795
3301	0.03767408497
3302	0.03766064267
3303	0.037650507
3304	0.03764474867
3305	0.03763670993
3306	0.03762193215
3307	0.03760962662
3308	0.03760085003
3309	0.0375835042
3310	0.03757542303
3311	0.03757334443
3312	0.03756192012
3313	0.03755210655
3314	0.03753549076
3315	0.03751791764
3316	0.03749741284
3317	0.03749374424
3318	0.03748122498
3319	0.03746571297
3320	0.0374540868
3321	0.03743870734
3322	0.03742790644
3323	0.03741713293
3324	0.03740521411
3325	0.0373860981
3326	0.03737176099
3327	0.03735558183
3328	0.03733537874
3329	0.03732918955
3330	0.03731296686
3331	0.03730474486
3332	0.03729252263
3333	0.03728433181
3334	0.03726927382
3335	0.03725398596
3336	0.03724712231
3337	0.03723255947
3338	0.03721931546
3339	0.03720926211
3340	0.03719419144
3341	0.03718582841
3342	0.03716937763
3343	0.03715555504
3344	0.0371440505
3345	0.03713225144
3346	0.03712904222
3347	0.03711943832
3348	0.03710176371
3349	0.03709580049
3350	0.03709343198
3351	0.03708523128
3352	0.03707041679
3353	0.03705659846
3354	0.03704562353
3355	0.0370359174
3356	0.0370184094
3357	0.03700451477
3358	0.03698326738
3359	0.03696431038
3360	0.03695533999
3361	0.03694388913
3362	0.03693183969
3363	0.03691957182
3364	0.03690942736
3365	0.0369024609
3366	0.03688622359
3367	0.03686965773
3368	0.03686110965
3369	0.03684111121
3370	0.03683873346
3371	0.03682252731
3372	0.03680945938
3373	0.03678884122
3374	0.03677220705
3375	0.03675595126
3376	0.03674902726
3377	0.03673934411
3378	0.03673011956
3379	0.03671427677
3380	0.03669703167
3381	0.03669612324
3382	0.03668297253
3383	0.03666806257
3384	0.03666235377
3385	0.03664875968
3386	0.03663622863
3387	0.03662663468
3388	0.03662297422
3389	0.03661141063
3390	0.0366051651
3391	0.0366009118
3392	0.03658216003
3393	0.03657171498
3394	0.03656907862
3395	0.03655496088
3396	0.03654472357
3397	0.03653494675
3398	0.03651394232
3399	0.03650411402
3400	0.03649271365
3401	0.03648083108
3402	0.03646542234
3403	0.03645653059
3404	0.03643996771
3405	0.03641746844
3406	0.03640649176
3407	0.03639065624
3408	0.03638487324
3409	0.03636609195
3410	0.03636037251
3411	0.03634474335
3412	0.03633380899
3413	0.03631967403
3414	0.03631164455
3415	0.03629819361
3416	0.03628865772
3417	0.03628273368
3418	0.03627075652
3419	0.03626194577
3420	0.03624915677
3421	0.03623390354
3422	0.036228923
3423	0.03621424836
3424	0.0362092732
3425	0.03620019582
3426	0.03618785068
3427	0.03618363968
3428	0.03617687167
3429	0.03617173061
3430	0.03616264558
3431	0.0361473947
3432	0.03613158955
3433	0.03612765794
3434	0.03611750697
3435	0.03611114325
3436	0.03610557307
3437	0.0360903595
3438	0.03608589585
3439	0.03608055193
3440	0.03606022653
3441	0.03604485324
3442	0.03603803391
3443	0.03602542096
3444	0.0360206807
3445	0.03600495667
3446	0.03599986127
3447	0.03599314436
3448	0.03598187255
3449	0.03596458689
3450	0.03595031652
3451	0.0359347335
3452	0.03592201317
3453	0.03591071176
3454	0.03589586723
3455	0.03588442681
3456	0.03586686611
3457	0.03585394434
3458	0.03584015808
3459	0.03582419709
3460	0.03581078303
3461	0.03580636242
3462	0.03579812558
3463	0.03579116601
3464	0.03577381958
3465	0.03575699889
3466	0.03574624796
3467	0.03572541925
3468	0.03571309036
3469	0.03570782697
3470	0.03569383189
3471	0.03568456622
3472	0.03567249102
3473	0.03566539388
3474	0.03565151969
3475	0.03563615442
3476	0.03562031857
3477	0.03561424964
3478	0.0355991458
3479	0.03558599285
3480	0.03557369854
3481	0.03556523487
3482	0.03555443552
3483	0.0355502194
3484	0.03554313332
3485	0.03552849084
3486	0.03551777673
3487	0.03550495344
3488	0.03550011151
3489	0.03548303728
3490	0.0354750678
3491	0.03546699061
3492	0.03545060065
3493	0.03544023068
3494	0.03543036614
3495	0.03541828867
3496	0.03540482775
3497	0.03539896748
3498	0.0353816394
3499	0.03537221461
3500	0.03536656268
3501	0.0353509191
3502	0.03534021937
3503	0.03532552911
3504	0.03531074691
3505	0.03529817721
3506	0.03528813672
3507	0.03527739813
3508	0.03526777343
3509	0.03526022541
3510	0.03524429002
3511	0.03523199178
3512	0.03521857632
3513	0.03520892813
3514	0.03519987551
3515	0.03518670135
3516	0.03517436299
3517	0.03516504788
3518	0.03515354658
3519	0.03514821298
3520	0.03513164048
3521	0.0351196279
3522	0.0351147364
3523	0.03510275608
3524	0.0350859046
3525	0.03506804607
3526	0.03505147621
3527	0.03503251064
3528	0.03502202196
3529	0.03501507845
3530	0.03500414631
3531	0.0349886123
3532	0.03497947043
3533	0.03496516379
3534	0.03494676389
3535	0.034935755
3536	0.03491929127
3537	0.03490693022
3538	0.03490320539
3539	0.03489304871
3540	0.0348814423
3541	0.0348654398
3542	0.0348595038
3543	0.03484932706
3544	0.03484541972
3545	0.03484014725
3546	0.03482930069
3547	0.03481376841
3548	0.03480033739
3549	0.03478852018
3550	0.0347746968
3551	0.03476578509
3552	0.0347532382
3553	0.03474310857
3554	0.03473637134
3555	0.03472835613
3556	0.03471076868
3557	0.03469485246
3558	0.03468208751
3559	0.03467837876
3560	0.03466759363
3561	0.0346556807
3562	0.03464009207
3563	0.03462749288
3564	0.03461295608
3565	0.03459899828
3566	0.03458881974
3567	0.03457095939
3568	0.03456306394
3569	0.03454781929
3570	0.03454146621
3571	0.03453527741
3572	0.03452454056
3573	0.03451727372
3574	0.03450913585
3575	0.03449355274
3576	0.03448904055
3577	0.03447394651
3578	0.03445859665
3579	0.03444328584
3580	0.03443041043
3581	0.03442156099
3582	0.03440344191
3583	0.0343910651
3584	0.03438314517
3585	0.03436838757
3586	0.03435437641
3587	0.03433748644
3588	0.03432414269
3589	0.0343094298
3590	0.03429581716
3591	0.03428607978
3592	0.03427733901
3593	0.03426851158
3594	0.03426158228
3595	0.03425135773
3596	0.03423991476
3597	0.03422868437
3598	0.03421628969
3599	0.03420204217
3600	0.03419435308
3601	0.03418426663
3602	0.0341834987
3603	0.03417473106
3604	0.03416945167
3605	0.03415975084
3606	0.03413940167
3607	0.03412434037
3608	0.03411699087
3609	0.03410778455
3610	0.03409752606
3611	0.03408915982
3612	0.03407559489
3613	0.0340644777
3614	0.03405885229
3615	0.03405446596
3616	0.034050487
3617	0.0340355644
3618	0.03402656354
3619	0.03401571314
3620	0.03400340835
3621	0.03400148712
3622	0.03399083763
3623	0.03398486399
3624	0.03397697948
3625	0.03396650567
3626	0.03395580419
3627	0.03394724733
3628	0.03393456019
3629	0.03392508782
3630	0.03392052598
3631	0.03391359925
3632	0.03390565035
3633	0.03388677676
3634	0.0338778149
3635	0.03386862154
3636	0.03385902311
3637	0.03384746155
3638	0.03384223531
3639	0.03383227907
3640	0.03381560853
3641	0.03381362257
3642	0.03380497935
3643	0.03379675125
3644	0.03378787078
3645	0.03377109474
3646	0.03376285823
3647	0.03375078578
3648	0.03373057215
3649	0.03372375396
3650	0.03371460288
3651	0.03370432292
3652	0.03369497444
3653	0.03368654229
3654	0.03367744981
3655	0.03367178592
3656	0.03366075794
3657	0.03365098719
3658	0.0336399682
3659	0.0336350319
3660	0.03362461968
3661	0.03361610014
3662	0.03361057928
3663	0.0335912955
3664	0.03358030097
3665	0.03356922738
3666	0.03355687863
3667	0.03354677737
3668	0.03353378405
3669	0.03352280373
3670	0.03351207622
3671	0.03350733479
3672	0.03349961443
3673	0.03349407057
3674	0.03348764937
3675	0.03347374998
3676	0.03346106005
3677	0.03345234236
3678	0.03344033582
3679	0.03342522445
3680	0.03341313075
3681	0.03340302494
3682	0.03338791236
3683	0.03337671795
3684	0.03336107892
3685	0.03335451947
3686	0.0333452306
3687	0.03333108045
3688	0.03331670402
3689	0.03331153291
3690	0.03330381454
3691	0.03328920442
3692	0.03327293699
3693	0.03326551823
3694	0.03325298047
3695	0.0332436001
3696	0.03323229444
3697	0.0332225218
3698	0.03321423443
3699	0.03321085751
3700	0.03319352184
3701	0.03317950627
3702	0.03317045624
3703	0.0331650243
3704	0.03314777446
3705	0.03314034272
3706	0.03313976401
3707	0.03313152927
3708	0.03311209358
3709	0.03309772078
3710	0.0330897942
3711	0.03308154933
3712	0.0330688379
3713	0.03305360639
3714	0.03304535827
3715	0.03304052414
3716	0.03302645137
3717	0.0330169412
3718	0.03300940892
3719	0.03300473254
3720	0.03299402953
3721	0.032986532
3722	0.032977995
3723	0.03295927848
3724	0.03295118483
3725	0.0329468283
3726	0.03293237341
3727	0.03292088755
3728	0.03290578251
3729	0.03288892646
3730	0.03287557773
3731	0.03286075428
3732	0.03285417398
3733	0.03284533629
3734	0.03282887063
3735	0.03282111146
3736	0.03281097258
3737	0.03279605411
3738	0.03278628861
3739	0.032776777
3740	0.03276517787
3741	0.03275505868
3742	0.03274249167
3743	0.03272771163
3744	0.03271736013
3745	0.03271160431
3746	0.03269905078
3747	0.03268956541
3748	0.03267625464
3749	0.03267034916
3750	0.03265725622
3751	0.0326473749
3752	0.0326398796
3753	0.0326239119
3754	0.03261706371
3755	0.03260196894
3756	0.03259668886
3757	0.03258578669
3758	0.03257341177
3759	0.03256589137
3760	0.03255460953
3761	0.03255085656
3762	0.03254497008
3763	0.03253946759
3764	0.03252996515
3765	0.03251721156
3766	0.0325077079
3767	0.03250016929
3768	0.03248787709
3769	0.03248258505
3770	0.03247393722
3771	0.03246608249
3772	0.03245207217
3773	0.03244395299
3774	0.03243547851
3775	0.03242218648
3776	0.03241214847
3777	0.03239685971
3778	0.03238759316
3779	0.03238407216
3780	0.03236708124
3781	0.03235276198
3782	0.0323411359
3783	0.03233797707
3784	0.03232957004
3785	0.03231896831
3786	0.0323141822
3787	0.0323099238
3788	0.03229765746
3789	0.03228491911
3790	0.03227365582
3791	0.03226088049
3792	0.03225701102
3793	0.03225009588
3794	0.03223870639
3795	0.03223054206
3796	0.03222498871
3797	0.03221315965
3798	0.03220396898
3799	0.03218959692
3800	0.03217869124
3801	0.03217407592
3802	0.03215161655
3803	0.03214134136
3804	0.032127507
3805	0.03211315258
3806	0.03210306445
3807	0.03209230781
3808	0.03208017453
3809	0.0320607618
3810	0.03204809977
3811	0.03204413937
3812	0.03203337411
3813	0.03202290224
3814	0.03201346356
3815	0.03200636786
3816	0.03200056351
3817	0.03199054066
3818	0.03197776801
3819	0.03195960505
3820	0.031952303
3821	0.03193698041
3822	0.03192500208
3823	0.03191881001
3824	0.03190999707
3825	0.03189404794
3826	0.03187955971
3827	0.03186628171
3828	0.03186292655
3829	0.03185811735
3830	0.03184969929
3831	0.03183606671
3832	0.03182425881
3833	0.03181264306
3834	0.0318087953
3835	0.03179744186
3836	0.03178693093
3837	0.03177222609
3838	0.03176994997
3839	0.03176319741
3840	0.03175212107
3841	0.03174839095
3842	0.03174100041
3843	0.03173053845
3844	0.03172211596
3845	0.03170606449
3846	0.03170299562
3847	0.03168645752
3848	0.03168370704
3849	0.03167329445
3850	0.03166670342
3851	0.03165810793
3852	0.03164775707
3853	0.03164227209
3854	0.03163086139
3855	0.03162288068
3856	0.03161454104
3857	0.03160926955
3858	0.03159566079
3859	0.03158522919
3860	0.03158050827
3861	0.03157263654
3862	0.03156015136
3863	0.03155303243
3864	0.03154467143
3865	0.03154011481
3866	0.0315311777
3867	0.03152641046
3868	0.03151253344
3869	0.03150940033
3870	0.0314961274
3871	0.03149404055
3872	0.03148231015
3873	0.03147454311
3874	0.03146283639
3875	0.03144974178
3876	0.0314379632
3877	0.03143567774
3878	0.03142994713
3879	0.03142282835
3880	0.03141376743
3881	0.03139448991
3882	0.03138690719
3883	0.03137835363
3884	0.03136219924
3885	0.0313570283
3886	0.03134882043
3887	0.03134466649
3888	0.03133838517
3889	0.03133100169
3890	0.03132402537
3891	0.0313136
3892	0.03130502251
3893	0.03130019033
3894	0.03128721749
3895	0.03128358443
3896	0.03127417843
3897	0.03126361142
3898	0.03124873731
3899	0.03124338479
3900	0.0312238159
3901	0.0312164308
3902	0.03121263985
3903	0.03120296212
3904	0.03119856658
3905	0.03119241956
3906	0.03118712269
3907	0.03117660731
3908	0.03117266313
3909	0.03115962598
3910	0.03114757814
3911	0.03114404531
3912	0.03114242639
3913	0.03113181594
3914	0.03112443757
3915	0.03111437329
3916	0.03110807655
3917	0.03109817284
3918	0.03108709075
3919	0.03107722408
3920	0.03107370393
3921	0.03106275076
3922	0.03105198849
3923	0.03105117802
3924	0.03104097117
3925	0.03103329863
3926	0.03102017491
3927	0.03100798569
3928	0.0309919954
3929	0.03098225511
3930	0.03096832857
3931	0.03096028189
3932	0.03095554033
3933	0.03094180823
3934	0.03093269627
3935	0.03092373704
3936	0.03091018187
3937	0.03089548461
3938	0.03088196225
3939	0.03086844789
3940	0.03086504375
3941	0.03086063462
3942	0.030856016
3943	0.03085019009
3944	0.03084605807
3945	0.0308316717
3946	0.03081929086
3947	0.03081199423
3948	0.03080281608
3949	0.03078965268
3950	0.03077838265
3951	0.03076288112
3952	0.03075597583
3953	0.0307452247
3954	0.03073633283
3955	0.03072949489
3956	0.03071735372
3957	0.03070990938
3958	0.03069742813
3959	0.03069028876
3960	0.03068134997
3961	0.03067357375
3962	0.03067042732
3963	0.03065818838
3964	0.03064560185
3965	0.03063483451
3966	0.03062410339
3967	0.03061658436
3968	0.03060807707
3969	0.03059596013
3970	0.03058387795
3971	0.03057411731
3972	0.03056234351
3973	0.03055153618
3974	0.0305419733
3975	0.03053262992
3976	0.03052514263
3977	0.03051427382
3978	0.03050974727
3979	0.03050267702
3980	0.03049019354
3981	0.0304814885
3982	0.03047053093
3983	0.03046293107
3984	0.03044599528
3985	0.03043875485
3986	0.030426237
3987	0.03041224112
3988	0.0304077891
3989	0.03039913834
3990	0.03038701668
3991	0.03037773756
3992	0.03036451273
3993	0.03035741919
3994	0.03035061243
3995	0.03033890679
3996	0.03032005658
3997	0.03031356475
3998	0.03030548664
3999	0.03029365127
4000	0.03028845586
4001	0.03028415221
4002	0.0302730984
4003	0.03025707185
4004	0.03025452712
4005	0.03024903824
4006	0.03023083896
4007	0.03022128805
4008	0.03021256345
4009	0.03020405612
4010	0.03020265679
4011	0.03019034367
4012	0.03018351396
4013	0.03017952073
4014	0.03017846002
4015	0.030165774
4016	0.03015580919
4017	0.03015028074
4018	0.03014334019
4019	0.03013001144
4020	0.03012820838
4021	0.03012074674
4022	0.03011464205
4023	0.03010297227
4024	0.03009199617
4025	0.03008635987
4026	0.03007610335
4027	0.03006948083
4028	0.03005947604
4029	0.03005471231
4030	0.03004624159
4031	0.03003961442
4032	0.03002706149
4033	0.03001617555
4034	0.03000987362
4035	0.03000584102
4036	0.02999535269
4037	0.02998277095
4038	0.02997324826
4039	0.02996856251
4040	0.02995233687
4041	0.02994897128
4042	0.02994592847
4043	0.0299417895
4044	0.02993015224
4045	0.02992773781
4046	0.02992539559
4047	0.02991656128
4048	0.02991412249
4049	0.0299030841
4050	0.02989551158
4051	0.02988499866
4052	0.02987355639
4053	0.0298672216
4054	0.02985518409
4055	0.029845267
4056	0.02982953641
4057	0.02982242243
4058	0.02981352773
4059	0.02980032739
4060	0.02979308986
4061	0.02978527012
4062	0.02977632376
4063	0.02977037658
4064	0.02976423236
4065	0.0297598897
4066	0.02974883801
4067	0.02973664711
4068	0.02972844499
4069	0.02972065792
4070	0.02971716564
4071	0.0297041473
4072	0.02969731666
4073	0.02968617974
4074	0.02968230957
4075	0.02966814707
4076	0.02965209431
4077	0.02964703465
4078	0.02963982902
4079	0.02963020536
4080	0.0296182677
4081	0.02961076675
4082	0.02960211745
4083	0.02959408157
4084	0.02958412741
4085	0.02957243076
4086	0.02956538019
4087	0.02955571365
4088	0.02954548798
4089	0.02953274822
4090	0.02952577611
4091	0.02951377764
4092	0.02950720772
4093	0.02949965251
4094	0.02949669375
4095	0.02949292086
4096	0.02947733004
4097	0.02947023411
4098	0.02946810105
4099	0.02946537209
4100	0.02945342922
4101	0.02944791279
4102	0.02943833195
4103	0.02943151083
4104	0.02941616715
4105	0.02941200112
4106	0.029400356
4107	0.02938678517
4108	0.02937878076
4109	0.02936839034
4110	0.02935750413
4111	0.02934422641
4112	0.0293435683
4113	0.02932997707
4114	0.02932393356
4115	0.02931708591
4116	0.02931568264
4117	0.02930884561
4118	0.02929795027
4119	0.02929245449
4120	0.02928642181
4121	0.02927471397
4122	0.02926855836
4123	0.02926314265
4124	0.02925386102
4125	0.02924845529
4126	0.02923696849
4127	0.02922694182
4128	0.02922537817
4129	0.02921593472
4130	0.02921308833
4131	0.02920070317
4132	0.02919261945
4133	0.02918599397
4134	0.02917497008
4135	0.02917399955
4136	0.02916177071
4137	0.02916058761
4138	0.02915302932
4139	0.02914207415
4140	0.02913267322
4141	0.02912493281
4142	0.02911942095
4143	0.02910623712
4144	0.0290973616
4145	0.02908428156
4146	0.02907511715
4147	0.02907166904
4148	0.0290668659
4149	0.02905636326
4150	0.02904980122
4151	0.02903564255
4152	0.0290222165
4153	0.02900928069
4154	0.0290001755
4155	0.02898668119
4156	0.02897998261
4157	0.02897524793
4158	0.0289700102
4159	0.02896187473
4160	0.02895352711
4161	0.02894565266
4162	0.0289393883
4163	0.02893106491
4164	0.02891863269
4165	0.0289088256
4166	0.02889911077
4167	0.02888633038
4168	0.02887904133
4169	0.02886561206
4170	0.02885626536
4171	0.02884692634
4172	0.02883670948
4173	0.02882886771
4174	0.02882428191
4175	0.02881313258
4176	0.02880648183
4177	0.02879386936
4178	0.02879015451
4179	0.02877847058
4180	0.02876442377
4181	0.02876281052
4182	0.02876013549
4183	0.02874871062
4184	0.02874250435
4185	0.02873809281
4186	0.02872761423
4187	0.02871545907
4188	0.02871221131
4189	0.02870357498
4190	0.02869794767
4191	0.02869680982
4192	0.0286870716
4193	0.02868075832
4194	0.02866728799
4195	0.02866086608
4196	0.02865361304
4197	0.02863588317
4198	0.02863101379
4199	0.02863050484
4200	0.02862254706
4201	0.02862201506
4202	0.02861394128
4203	0.02860889167
4204	0.02860118869
4205	0.02859332572
4206	0.02858621949
4207	0.02857853114
4208	0.02857308665
4209	0.02856126995
4210	0.02855476592
4211	0.02854486829
4212	0.02853295799
4213	0.02852002044
4214	0.02851449142
4215	0.02850552623
4216	0.02849452683
4217	0.02848535724
4218	0.02847518999
4219	0.02846864615
4220	0.02846334697
4221	0.02845511038
4222	0.02844372554
4223	0.02843066098
4224	0.02842290022
4225	0.02841307568
4226	0.02840243955
4227	0.02839340101
4228	0.02838510762
4229	0.02838058891
4230	0.02837081047
4231	0.02835701517
4232	0.02834861809
4233	0.02834383837
4234	0.02833168089
4235	0.02832375623
4236	0.0283178611
4237	0.02831141422
4238	0.02830863967
4239	0.0283015172
4240	0.02829160835
4241	0.02829115944
4242	0.02828539686
4243	0.02827878555
4244	0.02826984435
4245	0.02826609372
4246	0.02826108409
4247	0.02825343623
4248	0.02824207799
4249	0.0282401223
4250	0.02822771039
4251	0.02822019194
4252	0.02821178248
4253	0.02820241094
4254	0.02819375279
4255	0.02818847051
4256	0.02818723868
4257	0.02817871951
4258	0.02817077668
4259	0.02816345171
4260	0.02815654359
4261	0.02815181694
4262	0.02814390395
4263	0.02813341867
4264	0.02812375358
4265	0.0281082643
4266	0.02810344574
4267	0.0281000729
4268	0.02809958301
4269	0.02808678197
4270	0.0280832886
4271	0.02807892325
4272	0.02806867479
4273	0.02806072981
4274	0.02805109783
4275	0.02804678762
4276	0.02804022249
4277	0.02803390575
4278	0.02802888311
4279	0.02801745966
4280	0.02801098213
4281	0.02800721796
4282	0.02799668406
4283	0.0279821315
4284	0.02797250589
4285	0.02796371681
4286	0.02795552919
4287	0.02794750589
4288	0.02794260124
4289	0.02794036764
4290	0.02792284297
4291	0.02791607024
4292	0.02791026857
4293	0.02790353248
4294	0.02789925176
4295	0.02788832869
4296	0.0278820608
4297	0.02787849335
4298	0.02786885489
4299	0.02786013637
4300	0.02784933686
4301	0.0278411361
4302	0.02783753403
4303	0.02782616869
4304	0.0278189283
4305	0.02780981096
4306	0.02779893619
